map_id,run_index,sensor_seed,diffusion_seed,gained_true_utility,total_true_utility,task_completion,coverage_efficiency,global_final_rmse,global_mean_rmse,global_auc_rmse,occupied_final_rmse,occupied_mean_rmse,occupied_auc_rmse,weighted_final_rmse,weighted_mean_rmse,weighted_auc_rmse,final_total_variance,variance_reduction
103,2,226,103127,99715.0,200198.0,0.49808189892006915,0.0024780193976122844,48.68193435668945,60.65555660247803,12056.897691726685,49.5858154296875,61.78201393127441,12280.810832977295,69.57315826416016,87.08938186645508,17309.267894744873,18788.988761249784,7221.011238750216
103,3,226,103128,115490.0,200198.0,0.5768788898989999,0.0028700442283532334,22.486854553222656,58.893708086013795,11717.625528335571,22.901582717895508,59.98694264411926,11935.13869190216,33.252403259277344,85.27992057800293,16965.536014556885,16445.022487652328,9564.977512347672
103,4,226,103129,115389.0,200198.0,0.576374389354539,0.0028675342753957164,32.530330657958984,51.48019191741943,10229.900556564331,33.13407897949219,52.43619337081909,10419.872589111328,43.173583984375,72.51711799621582,14408.014907836914,17846.50312392177,8163.4968760782285
104,0,227,104125,71846.0,199504.0,0.36012310530114683,0.001791657240304213,72.05025482177734,105.67426731109619,21039.207859039307,80.90052032470703,118.65547779083252,23623.70086288452,131.9803466796875,189.2948853302002,37688.98467254639,17594.83922133006,8415.160778669939
104,1,227,104126,100561.0,199504.0,0.5040550565402198,0.0025077365997025858,39.43138122558594,89.80849655151367,17882.3631439209,44.27058029174805,100.83937202453613,20078.794679641724,75.71720886230469,161.5080857849121,32159.75633239746,16914.19011792766,9095.809882072339
104,2,227,104127,83033.0,199504.0,0.4161971689790681,0.002070632681487901,49.37349319458008,81.58057626724244,16231.808031082153,55.4382438659668,91.60214714050294,18225.765871047974,88.05752563476562,143.51845699310303,28555.660415649414,18938.079331264842,7071.920668735158
104,3,227,104128,71306.0,199504.0,0.3574163926537814,0.001778191008227768,67.87330627441406,99.01335262298583,19709.113395690918,76.21000671386719,111.17609981536866,22130.170524597168,124.8840560913086,177.77558132171632,35388.6720161438,18829.206852793184,7180.793147206816
104,4,227,104129,103443.0,199504.0,0.5185008821878259,0.00257960637904391,32.74699020385742,82.06762651443482,16337.531332015991,36.76558303833008,92.14854183197022,18344.38113975525,57.85837936401367,142.0022212409973,28267.512838363647,17404.187955717265,8605.812044282735
105,0,228,105125,82145.0,198797.0,0.4132104609224485,0.002055773437425117,53.06195068359375,90.4654387664795,18012.85818862915,55.645198822021484,94.87116201400757,18890.095739364624,83.72372436523438,143.86043914794922,28646.602600097656,17818.58834126869,8191.411658731311
105,1,228,105126,92395.0,198797.0,0.4647705951297052,0.002312291518058235,35.291107177734375,70.07990480422974,13944.636817932129,37.00736999511719,73.4923671913147,14623.655689239502,54.30781936645508,108.03294731140137,21495.812185287476,16623.834600674778,9386.165399325222
105,2,228,105127,74663.0,198797.0,0.3755740780796491,0.0018685277516400452,60.95688247680664,84.8050782585144,16876.838621139526,63.924156188964844,88.93486186981201,17698.69623184204,92.4294662475586,132.15786014556886,26301.73392868042,18591.777860044116,7418.222139955884
105,3,228,105128,95546.0,198797.0,0.4806209349235652,0.0023911489299679864,50.92262268066406,83.58684104919433,16638.208309173584,53.401615142822266,87.6574595451355,17448.47703742981,73.9527587890625,129.0845436477661,25696.30898284912,17719.06428411346,8290.935715886539
105,4,228,105129,51978.0,198797.0,0.26146269812924744,0.0013008094434290918,91.09345245361328,98.13093097686767,19526.940879821777,95.52961730957031,102.91036155700684,20477.993438720703,146.97532653808594,155.93218208312987,31029.325386047363,19102.834766200256,6907.165233799744
